_id,camera_view,camera_index,status,reason,time_stamp,inspection_id,inference_image,remark,consolidated
61ce98184ab84456faf6dfa0,3,3,Rejected,{'dent': 1},2021-12-31 11:11:44,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce98184ab84456faf6df9f.jpg,,True
61ce98184ab84456faf6dfa2,4,4,Accepted,{},2021-12-31 11:11:44,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce98184ab84456faf6dfa1.jpg,,True
61ce98184ab84456faf6dfa4,5,5,Accepted,{},2021-12-31 11:11:44,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce98184ab84456faf6dfa3.jpg,,True
61ce98194ab84456faf6dfa6,6,6,Rejected,{'dent': 1},2021-12-31 11:11:45,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce98194ab84456faf6dfa5.jpg,,True
61ce98194ab84456faf6dfa8,7,7,Rejected,{'burr': 2},2021-12-31 11:11:45,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce98194ab84456faf6dfa7.jpg,,True
61ce98194ab84456faf6dfaa,8,8,Accepted,{},2021-12-31 11:11:45,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce98194ab84456faf6dfa9.jpg,,True
61ce98194ab84456faf6dfac,9,9,Accepted,{},2021-12-31 11:11:45,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce98194ab84456faf6dfab.jpg,,True
61ce98194ab84456faf6dfae,10,10,Accepted,{},2021-12-31 11:11:45,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce98194ab84456faf6dfad.jpg,,True
61ce981b4ab84456faf6dfb0,11,11,Accepted,{},2021-12-31 11:11:47,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce981b4ab84456faf6dfaf.jpg,,True
61ce981b4ab84456faf6dfb2,12,12,Rejected,{'Part mismatch': 1},2021-12-31 11:11:47,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce981b4ab84456faf6dfb1.jpg,,True
61ce981b4ab84456faf6dfb4,13,13,Rejected,{'Part mismatch': 1},2021-12-31 11:11:47,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce981b4ab84456faf6dfb3.jpg,,True
61ce981b4ab84456faf6dfb6,14,14,Rejected,{'dent': 1},2021-12-31 11:11:47,61ce97f64ab84456faf6df9a,http://127.0.0.1:3306/images/61ce981b4ab84456faf6dfb5.jpg,,True
61ce9c834ab84456faf6dfba,1,1,Accepted,{},2021-12-31 11:30:34,61ce9c7e4ab84456faf6dfb8,http://127.0.0.1:3306/images/61ce9c834ab84456faf6dfb9.jpg,,True
61ce9c834ab84456faf6dfbc,2,2,Accepted,{},2021-12-31 11:30:35,61ce9c7e4ab84456faf6dfb8,http://127.0.0.1:3306/images/61ce9c834ab84456faf6dfbb.jpg,,True
61ce9c834ab84456faf6dfbe,3,3,Rejected,{'dent': 1},2021-12-31 11:30:35,61ce9c7e4ab84456faf6dfb8,http://127.0.0.1:3306/images/61ce9c834ab84456faf6dfbd.jpg,,True
61ce9c834ab84456faf6dfc0,4,4,Accepted,{},2021-12-31 11:30:35,61ce9c7e4ab84456faf6dfb8,http://127.0.0.1:3306/images/61ce9c834ab84456faf6dfbf.jpg,,True
61ce9c834ab84456faf6dfc2,5,5,Accepted,{},2021-12-31 11:30:35,61ce9c7e4ab84456faf6dfb8,http://127.0.0.1:3306/images/61ce9c834ab84456faf6dfc1.jpg,,True
